Title,Release Date,Language,Hero,Heroine,Music Director,Overview,Vote Average,Popularity
Odeya,12-12-2019,Kannada,Darshan Thoogudeepa Srinivas,Chitra Shenoy,,Gajendra is a kind-hearted man who lives a happy life taking care of his family and the people around him with utmost affection. He has chosen to be a bachelor and hates the term marriage and since his own brothers have to seek his permission for their own marriage proposals they come up with a plan to make him fall in love.,3.5,0.5138
Ayushman Bhava,15-11-2019,Kannada,Shivaraj Kumar,Rachita Ram,Gurukiran,"Krishna enters a big household as the caretaker of the patriarch. He finds out that the granddaughter of the house, Lakshmi, has been kept locked in the household because of her mentally unstable condition and as a caretaker he decides to explore.",6,0.3849
Yajamana,01-03-2019,Kannada,Darshan Thoogudeepa Srinivas,Rashmika Mandanna,V. Harikrishna,The film revolves around a hardworking man Krishna who lives in Hulidurga and is famous for traditional oil extraction. He is torn apart from being the rightful owner with the entry of business tycoon Devi Shetty. Will Krishna fight against all odds to bring justice to his people? Who will become the real `Yajamana` is what forms the crux of the story.,4.7,0.4925
Kannad Gothilla,22-11-2019,Kannada,Gopalkrishna Deshpande,Hariprriya,Nakul Abhyankar,A mysterious tale of non-Kannadiga immigrants going missing in Bengaluru. What happened to them?,1,0.4675
Gantumoote,18-10-2019,Kannada,Surya Vasishta,Teju Belawadi,Aparajith Sris,"A 16-year-old girl embarks on a journey of life where she deals with understanding herself, the changing world, bullying, academic pressure and her transcending journey of first love.",7.3,0.4269
Kiss,27-09-2019,Kannada,Viraat,Sreeleela,V. Harikrishna,"Kiss tells the love story of Nandini and Arjun. Nandini is a young, modern day college student who holds on to traditional values and Arjun is a rich, carefree guy. The film is an exploration of young love, directed by A. P. Arjun and produced by V. Ravi Kumar under Rashtrakuta Pictures. The lead actors are Viraat Vellanki and Sree Leela. The credit for the music score goes to V. Harikrishna and Adi Hari.",2.6,0.4709
Dasharatha,26-07-2019,Kannada,V. Ravichandran,Sonia Agarwal,Gurukiran,"Dasharatha is a court drama movie directed by M.S.Ramesh and produced by Akshay Mahesh K under M.S.R. Production banner while Guru Kiran scored music for this movie  Ravichandran, Sonia Agarwal, Abhirami and Meghashri are played the main lead roles along with Shobhraj, Avinash and many others are seen in supporting roles in this movie.",0,0.472
99,01-05-2019,Kannada,Ganesh,Bhavana,Arjun Janya,99 is a 2019 Indian Kannada-language romance film directed by Preetham Gubbi and produced by Ramu. The film stars Ganesh and Bhavana in the lead roles.The film was released on 1 May 2019. It is a remake of the 2018 Tamil film 96 which was reported to have similarities with the 2016 movie Blue Jay.,6.2,0.4598
Aadi Lakshmi Puraana,19-07-2019,Kannada,Suchendra Prasad,Nirup Bhandari,Anup Bhandari,"Aaditya is an investigation officer, who is pursuing the drug mafia in the country. Lakshmi is a happy-go-lucky girl, working in a travel agency and living life through pranks and innocent lies. When Aadi and Lakshmi’s paths cross, there is a love story waiting to happen.",8.5,0.3017
Katha Sangama,06-12-2019,Kannada,Kishore,Yagna Shetty,Gagan Baderiya,"Anthology of 7 movies blended inside one.  7 directors, 7 DOPs, 7 Musicians and 7 editors have worked in the movie. This is movie is a tribute to legendary Puttanna Kanagal",5.3,0.4747
Nanne Preethse: I Love You,14-06-2019,Kannada,Upendra,Rachita Ram,Kiran Thotambyle,"When Santu meets Dharmika after few years of romantic college life, will he win the lost love, or is there something surprise round the corner.",3.667,0.4535
Gimmick,15-08-2019,Kannada,Ganesh,,Arjun Janya,"A happy-go-lucky poor guy Gani falls in love with wrestler Raani, who hails from a rich family. Raani's father tries every trick in the book to separate Raani and Gani. When nothing works, he comes up with a plan that he is sure will not let him down.",1.5,0.3398
Padde Huli,19-04-2019,Kannada,Shreyas Manju,Nishvika Naidu,B. Ajaneesh Loknath,"Padde Huli tells one such story of a college guy who is torn between his true love and passion for music. Sampath is a happy-go-lucky guy from a middle-class family. His parents are very encouraging. For Sampath, music is his life and his parents always push him to pursue his passion. After school, Sampath joins engineering with his best friend. Incidentally, his sweetheart from school Sangeetha also joins the same college. Sampath confesses his love and Sangeetha reciprocates. The story trudges along the familiar campus life arc - with ragging scenes, clashes with seniors and colourful college events.",5,0.3401
Bharaate,18-10-2019,Kannada,Sriimurali,Sreeleela,,"When Jagan meets Radha, it is love at first sight for him. But finding his happily-ever-after is harder than it seems. A romantic-action film directed by Chethan Kumar, starring Sri Murali and Sree Leela in the lead roles.",3,0.4059
Chambal,22-02-2019,Kannada,Sathish Ninasam,Sonu Gowda,,"Subhash is a young and dynamic IAS officer, His relentless and uncompromising way of working sends shivers across the corridors of power, cutting across political and business circles. Being incorruptible and principled, his idealism and righteousness soon become a threat to the entire system.",3,0.3308
Devaki,05-07-2019,Kannada,Kishore,Priyanka Upendra,,A mother sets out on a quest to find her missing daughter in the city of Kolkata.,1,0.3067
Ellidde Illi Tanaka,11-10-2019,Kannada,Sujan Lokesh,Hariprriya,,"Surya, the son of a rich industrialist, is cupid struck when he chances upon Nandini. The trouble is that the relationship is built on a web of lies? Will he find his happily-ever-after?",3,0.2771
India vs England,14-12-2019,Kannada,Vasishta N. Simha,Manvitha Harish,,India vs England is an upcoming Indian Kannada-language Romantic Thriller film directed by Nagathihalli Chandrashekar and produced by Y.N.Shankaregowda and several Non resident Indians from the UK and other countries. The film stars Vasishta Simha and Manvitha Harish. The film is set to release on 24 January 2020.,2.3,0.2325
Neuron,22-11-2019,Kannada,Jai Jagadish,Vaishnavi Chandran Menon,,A researcher from London who returns to India to search for his missing girlfriend gets caught in a conspiracy much bigger than he realized.,4,0.2421
Bell Bottom,15-02-2019,Kannada,Rishab Shetty,Hariprriya,B. Ajaneesh Loknath,A fun ride to the 80s where a detective solves the mystery of serial police station robbery.,6.9,0.2634
Marshal,06-09-2019,Kannada,Srikanth,Megha Chowdhury,Varikuppala Yaadagiri,"A actor and his fan clash when revelations come to light that the actor is a psychopath hellbent on making women ""fertile"" again,by any means necessary",0,0.1594
Kavacha,05-04-2019,Kannada,Shivaraj Kumar,Kruthika Jayakumar,Ron Ethan Yohaan,An unfortunate young girl becomes the target of a vengeful serial killer who is on the loose. The only person standing between the killer and the girl is a visually challenged man who has vowed to protect her at any cost.,7,0.2288
Udgharsha,22-03-2019,Kannada,Thakur Anoop Singh,Sai Dhanshika,Sanjoy Chowdhury,"A thriller film directed by Sunil Kumar Desai, starring Sai Dhanshika, Tanya Hope and Thakur Anoop Singh in the lead roles.",1,0.3177
Mane Maratakkide,15-11-2019,Kannada,Chikkanna,Sruthi Hariharan,,"A Dubai-based Indian decides to sell his house after the death of his parents. But, the old mansion is haunted and selling it is an uphill task. Why is the house haunted?",6,0.2351
Adhyaksha In America,10-10-2019,Kannada,Sharan,Ragini Dwivedi,,"Ullas is a scamster living in a small town, who'd do anything for good money. A confusion leads him to get married to a rich NRI girl, who has an alcohol problem. What will become of this marriage?",0,0.3207
Savarna Deergha Sandhi,17-10-2019,Kannada,H. G. Dattatreya,Padmaja Rao,,"Muddanna is the leader of a gang that indulges in 'positive rowdyism'. He is in love with Amruthavarshini, an aspiring singer. The film revolves around the gags and misadventures of Muddanna and his gang.",0,0.1599
D/O Parvathamma,24-05-2019,Kannada,Suraj Gowda,Hariprriya,Midhun Mukundan,"An investigative officer investigates a sensational and challenging murder case, which has many layers.",2,0.2292
Geetha,27-09-2019,Kannada,Ganesh,Prayaga Martin,,"Akash, a software professional who comes from a broken home, is a cynical younger who does not really believe in the idea of love. But when he learns about his father's past and encounters love in close proximity in his life, does he find a happy ending?",7,0.1721
Striker,22-02-2019,Kannada,Praveen Tej,Shilpa Manjunath,,Striker is a Kannada movie starring Praveen Tej and Saurav Lokesh in prominent roles. The movie also stars Shilpa Manjunath. It is a crime thriller written and directed by Pawan Trivikram.,7,0.1114
THE REDEMPTION,09-12-2019,Kannada,,,,"Manja and Ravi, two dalit kids live in a tiny village in the western ghats. Vaasudeva, a kid from an orthodox brahmin family wants to be friends with them. This leaves Manja and Ravi in a conflict with their daily lives.",0,0.254
Girmit,08-11-2019,Kannada,,,,"A commercial tale with an all children cast, Girmit is a one of a kind movie.",8,0.1626
Aa Drushya,08-11-2019,Kannada,Achyuth Kumar,Chaithra J Achar,,"Surya Tejas, a retired policeman, narrates the details of a case that he investigated years ago to a former colleague's son. In the process, he reveals what really happened on the day of the crime.",0,0.1766
Fortuner,01-11-2019,Kannada,Diganth Manchale,Sonu Gowda,Poornachandra Tejaswi,"Partha, a good-for-nothing man, falls for Anusha and lies to her about owning a restaurant. When they get married, his dishonesty is exposed which ruins their relationship.",0,0.1782
Aatakkuntu Lekkakkilla,27-09-2019,Kannada,Achyuth Kumar,Mayuri Kyatari,,"This is a story of two couples, one of which is the newly-married Purushotham (Sanchari Vijay) and Meghana (Mayuri), both of whom are orphans, who lead a happy life, until a certain tragedy strikes and Purushotham's behaviour changes drastically. The other is also newly-wed couple, Sangeetha and Shyam, who happen to be in a haunted house and are then troubled by supernatural elements. As it turns out, Purushotham suffers from a paranoid schizophrenia and suspects that his wife has an extra-marital affair with the spirit of her former boyfriend, which, in turn, leaves their family in tatters.",0,0.1742
Alidu Ulidavaru,06-12-2019,Kannada,Atul Kulkarni,Sangeetha Bhat,Midhun Mukundan,"The film follows a popular TV host and a Bonafide myth buster of superstition, through his journey of making the 100th episode for his show.",5.5,0.2048
Nanna Prakara,23-08-2019,Kannada,Kishore,Priyamani,,"The Story is based on Crime and Suspense-thriller with three separate stories that eventually connect to each other. It is based on the philosophy of karma- ""what goes around ,comes around.""It is all about consequences whether good or bad.The actual incidents are hidden from reality of the world. The investigation deals with finding out the Truth.",3.2,0.1491
Damayanthi,29-11-2019,Kannada,Sadhu Kokila,Radhika Kumaraswamy,R. S. Ganesh Narayanan,"A young man struggles to pay off his father's debts and decides to visit his family's abandoned bungalow. However, he soon realises that it is haunted by a vengeful ghost.",0,0.146
Sinnga,19-07-2019,Kannada,Chiranjeevi Sarja,Aditi Prabhudeva,Dharma Vish,"Sinnga (Chiranjeevi Sarja) is a short-tempered, which lands him in a lot of trouble with the police. His mother Janakamma (Tara) wants him to get married. When she spots Geetha (Aditi Prabhudeva) at a temple, she decides that Geetha could become her daughter-in-law. Sinnga also ends up falling for Geetha. But first, Sinnga has to take care of Rudraswamy (Ravishankar) who wants to exact revenge for public humiliation.",0,0.1236
Vrithra,11-10-2019,Kannada,Prakash Belawadi,Sudharani,,"While investigating a seemingly open-and-shut case, sub-inspector Indra Rao uncovers a trail that leads her way beyond the obvious and simple answers. As she follows the evidence, she is posed with a choice that could change her life as a police officer forever.",7,0.1676
Brahmachari,29-11-2019,Kannada,Sathish Ninasam,Padmaja Rao,,"A comedy romance film directed by Chandra Mohan, starring Aditi Prabhudeva and Sathish Ninasam in the lead roles.",1,0.2154
Girgitle,15-03-2019,Kannada,Chandra Shekhar Dutta,,,"After being overwhelmed by the cheaters who cheat common people day-to-day, Rangayana Raghu { Harishchandra}, decides to write a book in an attempt to reform the corrupted mindsets. The screenplay will twist in the direction of Harishchandra's thoughts influencing and reforming 3 characters involved in underworld activities.",0,0.1435
